customer_id,age,gender,location,Purchase_history,loyality_program,product_purchased,browsing_history,search_queries,social_media_active,email_open_rate,avg_order_value
2628,43,Male,Urban,619,1,A,44,11,2,0.44,51.99
2629,21,Male,Urban,765,1,A,31,4,1,0.39,150.36
2630,56,Male,Rural,647,0,C,25,11,1,0.5,15.24
2631,56,Male,Urban,659,0,B,9,9,2,0.53,115.4
2632,52,Male,Rural,696,1,C,39,7,0,0.69,42.2
2633,18,Famale,Rural,127,1,C,25,16,1,0.71,10.19
2634,41,Male,Rural,807,1,A,8,5,0,0.38,175.15
2635,53,Male,Urban,545,1,A,20,6,1,0.41,137.59
2636,23,Male,Urban,307,0,B,35,19,1,0.37,28.8
2637,58,Famale,Urban,569,0,B,30,1,1,0.54,136.17
2638,48,Famale,Rural,815,0,B,39,16,2,0.45,126.21
2639,37,Famale,Urban,918,1,B,10,18,0,0.89,99.94
2640,41,Male,Rural,203,0,C,37,13,2,0.7,89.66
2641,42,Famale,Urban,841,1,B,25,1,1,0.9,178.54
2642,53,Famale,Urban,525,1,C,20,10,2,0.71,56.58
2643,38,Famale,Rural,200,1,A,43,7,2,0.97,85.68
2644,47,Male,Rural,640,0,B,38,5,2,0.64,72.53
2645,41,Famale,Urban,738,0,A,46,13,0,0.96,156.53
2646,59,Male,Urban,949,1,A,19,16,2,0.16,184.13
2647,47,Male,Urban,621,0,C,10,14,2,0.05,171.46
2648,39,Famale,Rural,205,1,B,6,11,2,0.58,161.56
2649,45,Male,Rural,778,1,C,28,19,2,0.98,197.49
2650,24,Famale,Urban,868,1,A,32,2,2,0.42,142.46
2651,52,Male,Urban,906,0,B,5,8,2,0.21,152.7
2652,45,Famale,Rural,376,0,A,5,13,2,0.52,196.73
2653,31,Famale,Urban,164,1,A,32,7,1,0.65,11.33
2654,27,Famale,Rural,882,0,B,40,12,2,0.32,130.47
2655,33,Male,Rural,999,0,B,24,8,2,0.71,150.4
2656,33,Famale,Rural,287,0,B,12,16,0,0.98,184.39
2657,48,Male,Rural,416,0,C,5,18,1,0.9,177.93
2658,59,Famale,Rural,237,1,C,30,19,2,0.29,169.97
2659,42,Male,Rural,442,0,A,47,4,0,0.33,189.7
2660,30,Male,Urban,204,1,B,29,12,2,0.37,112.1
2661,23,Famale,Rural,645,1,A,14,16,2,0.39,11.31
2662,26,Famale,Rural,479,0,A,16,17,2,0.1,12.1
2663,53,Famale,Urban,209,1,A,45,4,2,0.76,113.48
2664,37,Famale,Rural,644,1,A,11,9,2,0.37,92.7
2665,35,Famale,Urban,453,0,A,16,5,0,0.88,95.74
2666,38,Male,Rural,842,1,B,44,17,2,0.93,86.08
2667,21,Famale,Urban,416,1,C,21,17,0,0.02,184.37
2668,50,Famale,Urban,365,0,B,9,2,2,0.99,78.24
2669,44,Male,Rural,793,0,B,18,2,0,0.71,172.68
2670,24,Famale,Rural,951,0,B,38,7,1,0.52,181.54
2671,23,Famale,Rural,164,0,C,21,4,2,0.39,104.91
2672,32,Male,Rural,432,0,C,39,13,1,0.52,94.92
2673,35,Famale,Urban,612,1,C,5,11,1,0.32,154.59
2674,49,Famale,Urban,232,1,B,40,3,1,0.62,144.51
2675,28,Famale,Urban,691,0,C,19,2,2,0.09,72.42
2676,37,Male,Rural,882,0,A,23,16,1,0.62,29.48
2677,41,Famale,Urban,852,1,C,46,3,0,0.28,60.32
2678,32,Male,Rural,639,0,B,9,15,2,0.02,34.9
2679,24,Famale,Rural,834,0,B,23,17,1,0.55,66.0
2680,38,Male,Urban,634,1,A,47,16,2,0.58,59.75
2681,59,Famale,Rural,595,1,C,43,7,1,0.43,131.17
2682,43,Male,Urban,720,1,C,9,16,0,0.07,191.35
2683,31,Male,Rural,718,0,A,16,5,2,0.89,140.29
2684,54,Male,Urban,756,1,B,23,2,2,0.61,186.06
2685,38,Male,Rural,468,0,B,16,1,1,0.12,158.99
2686,35,Male,Urban,965,1,C,40,13,0,0.51,148.3
2687,22,Male,Urban,750,0,C,16,16,2,0.5,88.67
2688,20,Famale,Rural,895,0,C,22,5,1,0.06,71.71
2689,40,Famale,Rural,909,0,C,47,3,0,0.61,170.79
2690,43,Male,Urban,198,1,C,38,15,0,0.81,182.02
2691,54,Male,Rural,416,1,B,37,16,0,0.75,95.86
2692,41,Male,Rural,222,1,B,22,11,0,0.2,11.72
2693,36,Male,Rural,419,0,B,33,19,2,0.86,160.58
2694,42,Famale,Urban,898,1,B,49,18,2,0.34,64.16
2695,38,Male,Urban,692,1,A,9,9,0,0.95,11.88
2696,29,Famale,Rural,594,0,B,29,8,1,0.07,162.95
2697,58,Famale,Rural,556,0,A,28,19,1,0.49,108.31
2698,50,Male,Urban,621,1,B,33,5,0,0.6,140.19
2699,21,Male,Rural,619,1,C,42,17,0,0.25,183.79
2700,59,Famale,Urban,816,1,C,37,5,1,0.77,112.82
2701,24,Famale,Rural,414,0,C,14,14,0,0.63,105.61
2702,39,Male,Rural,808,1,A,41,7,0,0.02,65.23
2703,50,Male,Rural,809,0,B,37,9,2,0.61,67.99
2704,34,Male,Urban,641,0,B,27,17,2,0.49,161.34
2705,41,Famale,Urban,578,1,A,15,3,0,0.2,95.32
2706,51,Famale,Urban,119,1,A,28,8,0,1.0,41.07
2707,45,Male,Urban,659,0,A,28,13,2,0.9,27.96
2708,58,Famale,Rural,229,0,A,11,16,0,0.29,99.85
2709,56,Famale,Rural,392,1,A,25,10,2,0.54,98.34
2710,39,Male,Urban,996,1,C,24,18,2,0.32,134.16
2711,34,Male,Rural,231,1,B,14,3,1,0.78,99.5
2712,51,Famale,Rural,455,0,A,29,12,2,0.93,37.26
2713,23,Famale,Urban,153,0,C,40,16,1,0.36,106.48
2714,23,Male,Rural,989,1,A,19,18,1,0.81,182.29
2715,51,Male,Rural,892,0,C,48,17,2,0.5,40.29
2716,18,Male,Urban,486,0,A,44,7,0,0.4,141.05
2717,27,Male,Rural,364,1,B,44,19,2,0.94,122.83
2718,38,Male,Rural,314,0,A,10,8,1,0.51,152.23
2719,22,Famale,Rural,559,1,A,41,17,2,0.47,38.61
2720,19,Famale,Urban,557,1,B,6,7,2,0.67,188.91
2721,39,Famale,Urban,901,0,B,16,1,1,0.26,127.98
2722,19,Famale,Rural,142,0,A,8,8,2,0.32,170.94
2723,27,Male,Rural,685,1,B,27,19,2,0.93,56.86
2724,51,Male,Rural,961,0,B,17,10,1,0.68,150.49
2725,33,Male,Urban,377,1,C,21,12,0,0.83,158.4
2726,56,Famale,Urban,937,0,B,35,1,1,0.27,85.51
2727,39,Famale,Urban,853,0,B,20,4,1,0.54,82.95
2728,29,Famale,Rural,229,0,A,45,4,2,0.97,134.98
2729,41,Male,Rural,449,1,A,30,9,1,0.32,27.75
2730,57,Famale,Rural,805,0,C,32,15,2,0.16,149.77
2731,55,Male,Rural,643,1,A,5,15,2,0.51,18.15
2732,27,Male,Rural,205,1,B,16,7,2,0.39,46.21
2733,52,Male,Urban,815,1,B,41,12,1,0.16,136.19
2734,49,Male,Rural,100,0,B,24,3,1,0.89,28.68
2735,24,Male,Rural,856,1,A,6,9,2,0.99,194.65
2736,38,Male,Rural,683,1,B,40,14,0,0.57,175.0
2737,37,Famale,Urban,531,0,B,19,13,0,0.77,129.0
2738,43,Male,Rural,405,1,C,42,12,1,0.86,165.62
2739,21,Male,Urban,626,1,C,26,1,2,0.7,178.64
2740,39,Famale,Urban,152,0,C,48,19,2,0.04,59.3
2741,32,Male,Urban,619,1,A,36,16,1,0.16,171.39
2742,57,Famale,Urban,429,0,B,24,12,0,0.07,47.01
2743,38,Famale,Urban,657,1,B,40,10,1,0.01,88.54
2744,32,Famale,Rural,424,1,B,37,2,1,0.31,116.07
2745,39,Male,Rural,213,0,C,19,18,2,0.39,145.64
2746,45,Male,Urban,246,1,B,7,13,1,0.24,15.73
2747,31,Famale,Urban,265,1,B,33,6,0,0.06,65.2
2748,44,Male,Urban,478,1,B,31,12,1,0.53,125.62
2749,58,Male,Rural,238,0,B,9,4,2,0.27,77.9
2750,57,Famale,Rural,728,0,B,35,1,0,0.8,157.25
2751,45,Famale,Urban,398,0,A,26,11,2,0.01,133.81
2752,43,Male,Rural,375,0,B,39,8,1,0.84,54.54
2753,19,Famale,Rural,888,0,A,11,2,1,0.95,37.73
2754,42,Famale,Urban,949,1,B,10,2,1,0.72,129.52
2755,20,Famale,Urban,924,0,A,30,16,2,0.73,95.59
2756,25,Male,Rural,277,0,B,5,1,1,0.93,42.1
2757,50,Male,Rural,941,0,B,23,4,0,0.21,72.01
2758,59,Male,Rural,453,1,B,11,6,0,0.99,67.58
2759,52,Famale,Urban,253,1,B,40,14,2,0.77,30.55
2760,23,Male,Urban,300,0,C,16,15,2,0.73,113.91
2761,56,Famale,Urban,977,1,B,24,7,2,0.36,155.09
2762,40,Male,Rural,214,1,A,27,7,1,0.55,119.34
2763,42,Male,Rural,770,1,C,29,18,0,0.65,167.0
2764,36,Famale,Urban,653,1,C,34,2,0,0.62,34.24
2765,22,Male,Rural,858,0,B,33,15,0,0.7,92.77
2766,28,Famale,Urban,167,0,A,35,1,2,0.08,125.79
2767,29,Male,Rural,544,1,A,22,17,2,0.36,138.44
2768,27,Male,Urban,544,1,C,45,13,1,0.43,142.2
2769,25,Famale,Rural,425,1,A,23,12,2,0.26,148.5
2770,41,Famale,Rural,945,1,B,8,15,0,0.17,133.77
2771,45,Famale,Urban,807,0,B,5,5,1,0.14,27.9
2772,58,Male,Urban,701,1,B,45,7,2,0.37,142.11
2773,53,Male,Urban,722,0,B,19,8,2,0.49,147.71
2774,54,Male,Urban,979,1,B,12,14,0,0.06,198.76
2775,38,Famale,Urban,458,0,C,19,4,1,0.95,141.74
2776,25,Famale,Rural,244,1,B,19,14,2,0.77,140.5
2777,26,Famale,Urban,374,0,B,43,10,2,0.73,107.81
2778,32,Male,Urban,608,0,C,26,16,1,0.17,174.91
2779,57,Male,Urban,278,0,C,22,11,1,0.6,199.4
2780,35,Famale,Urban,852,1,C,20,14,2,0.53,158.02
2781,59,Male,Urban,937,0,A,6,14,2,0.98,126.38
2782,37,Famale,Rural,930,1,A,40,2,0,0.75,25.0
2783,23,Male,Urban,576,0,B,24,13,1,0.58,148.08
2784,29,Male,Urban,942,0,B,20,3,2,0.85,144.63
2785,19,Famale,Urban,513,1,B,7,18,2,0.16,157.36
2786,24,Male,Rural,252,0,A,34,4,2,0.02,33.67
2787,33,Male,Rural,203,1,B,6,19,2,0.69,134.21
2788,20,Famale,Urban,174,1,B,39,16,0,0.1,66.19
2789,20,Famale,Urban,227,1,A,30,4,1,0.12,154.45
2790,44,Male,Rural,810,1,C,9,19,2,0.74,55.67
2791,57,Famale,Rural,765,0,A,6,15,1,0.27,139.96
2792,55,Male,Rural,667,0,B,24,1,1,0.63,66.05
2793,50,Famale,Urban,889,1,A,38,16,2,0.92,11.71
2794,45,Male,Urban,444,0,C,38,15,2,0.32,130.34
2795,18,Male,Rural,630,0,C,24,16,2,0.22,31.52
2796,25,Famale,Urban,258,1,C,29,1,0,0.11,135.27
2797,54,Male,Rural,637,0,C,24,17,2,0.13,185.87
2798,49,Male,Rural,525,1,C,29,5,1,0.06,194.16
2799,54,Famale,Rural,780,0,C,18,5,1,0.09,54.83
2800,21,Famale,Urban,122,0,B,48,7,0,0.43,163.76
2801,47,Male,Rural,146,1,B,47,13,2,0.32,77.18
2802,23,Famale,Rural,624,0,A,47,12,2,0.71,181.09
2803,36,Famale,Urban,828,0,B,43,4,0,0.87,159.62
2804,49,Male,Rural,933,1,C,16,4,0,0.78,24.05
2805,26,Male,Urban,805,0,B,9,6,2,0.53,87.36
2806,29,Famale,Rural,243,1,A,6,15,2,0.1,74.09
2807,28,Famale,Urban,684,0,C,20,19,1,0.71,159.18
2808,33,Famale,Rural,767,1,B,34,6,2,0.36,87.95
2809,18,Male,Rural,688,1,B,47,12,2,0.09,140.07
2810,38,Male,Rural,518,1,A,42,14,1,0.84,124.46
2811,47,Male,Rural,780,1,C,49,18,1,0.34,195.37
2812,30,Male,Rural,898,1,A,46,12,1,0.22,188.18
2813,51,Male,Urban,184,0,C,28,15,1,0.87,91.26
2814,21,Male,Urban,515,0,C,34,19,0,0.9,147.48
2815,45,Male,Rural,793,1,B,41,8,1,0.34,167.6
2816,55,Famale,Rural,581,0,A,43,9,0,0.35,180.79
2817,48,Famale,Rural,555,1,A,15,5,1,0.58,22.95
2818,44,Male,Urban,926,0,A,18,5,1,0.73,67.39
2819,22,Male,Urban,396,0,C,27,6,1,0.06,70.84
2820,42,Male,Rural,211,1,A,20,3,2,0.59,92.54
2821,20,Famale,Urban,329,1,C,25,5,0,0.95,42.16
2822,50,Male,Rural,195,0,A,8,1,1,0.26,104.28
2823,21,Famale,Rural,779,0,A,37,11,2,0.91,136.01
2824,42,Famale,Rural,477,1,B,18,1,0,0.95,104.5
2825,37,Famale,Urban,255,0,A,23,7,0,0.27,136.5
2826,51,Famale,Rural,520,0,B,9,15,2,0.75,22.62
2827,43,Famale,Rural,204,1,B,40,17,0,0.24,176.44
2828,22,Male,Rural,804,0,C,35,8,2,0.74,188.42
2829,52,Male,Urban,429,1,A,49,2,1,0.8,127.4
2830,45,Famale,Urban,538,1,A,22,13,2,0.25,177.46
2831,46,Male,Urban,231,1,A,48,12,0,0.72,34.97
2832,26,Famale,Rural,966,0,B,35,5,0,0.81,161.52
2833,55,Famale,Urban,481,0,A,34,13,1,0.36,32.64
2834,23,Male,Rural,237,1,C,25,6,2,0.17,87.52
2835,36,Male,Urban,942,1,C,34,15,1,0.09,71.53
2836,28,Male,Rural,369,0,A,45,11,2,0.58,121.26
2837,19,Male,Urban,649,0,B,8,4,2,0.98,67.29
2838,26,Male,Rural,495,0,C,9,1,2,0.82,131.09
2839,38,Famale,Urban,656,1,C,45,15,1,0.44,79.8
2840,41,Male,Urban,563,1,B,49,12,1,0.54,173.55
2841,51,Male,Urban,774,0,C,14,9,0,0.28,130.44
2842,39,Male,Rural,549,0,B,31,11,1,0.16,50.91
2843,20,Famale,Urban,430,0,C,20,5,2,0.48,73.86
2844,29,Male,Urban,352,1,B,34,7,2,0.46,171.01
2845,45,Famale,Urban,780,1,C,17,8,2,0.52,83.43
2846,47,Male,Urban,384,0,A,40,1,1,0.95,111.8
2847,43,Male,Rural,373,0,C,25,1,0,0.6,133.3
2848,38,Famale,Urban,119,1,C,49,3,1,0.61,76.08
2849,45,Male,Rural,338,1,A,44,8,0,0.13,65.86
2850,43,Male,Rural,369,0,A,49,11,1,1.0,100.3
2851,50,Famale,Rural,517,0,A,19,1,2,0.77,50.83
2852,38,Male,Rural,409,0,A,24,14,0,0.88,64.0
2853,52,Famale,Urban,130,1,B,24,1,1,0.41,21.79
2854,51,Famale,Rural,925,0,B,49,6,2,0.5,67.75
2855,58,Famale,Rural,203,1,C,9,6,0,0.52,70.93
2856,35,Famale,Rural,781,1,C,36,3,0,0.19,192.75
2857,28,Famale,Rural,285,0,C,10,10,2,0.69,122.05
2858,40,Male,Urban,227,0,B,34,12,2,0.9,159.6
2859,39,Male,Urban,309,1,C,30,10,1,0.16,18.62
2860,34,Male,Rural,513,0,C,41,2,1,0.09,30.24
2861,22,Famale,Rural,380,1,B,17,13,2,0.74,164.76
2862,28,Famale,Rural,352,0,C,33,16,1,0.27,128.47
2863,47,Famale,Urban,118,0,B,9,13,2,0.62,46.29
2864,32,Famale,Urban,811,0,B,29,4,2,0.7,86.91
2865,44,Male,Urban,831,0,A,17,4,1,0.32,112.35
2866,52,Male,Urban,235,1,A,28,11,1,0.82,170.29
2867,50,Famale,Urban,322,1,B,35,14,0,0.55,21.48
2868,37,Famale,Rural,102,1,B,24,3,0,0.87,123.38
2869,33,Male,Urban,335,0,A,12,19,1,0.76,146.24
2870,51,Famale,Urban,953,1,C,13,1,1,0.87,195.8
2871,19,Famale,Rural,564,1,C,25,5,1,0.02,163.36
2872,52,Famale,Urban,327,1,C,24,17,0,0.24,62.48
2873,57,Male,Urban,753,0,B,19,1,1,0.09,144.82
2874,45,Male,Urban,598,1,A,30,19,0,0.44,155.02
2875,56,Famale,Rural,620,0,C,46,19,0,0.89,148.65
2876,23,Male,Urban,801,0,A,15,4,0,0.47,165.83
2877,26,Famale,Rural,961,1,A,41,19,0,0.85,181.71
2878,37,Famale,Rural,776,0,B,45,6,2,0.33,28.7
2879,18,Male,Urban,238,1,C,15,15,1,0.34,29.91
2880,25,Famale,Urban,375,1,A,31,4,1,0.9,161.32
2881,40,Famale,Urban,390,1,B,34,1,2,0.43,57.95
2882,20,Male,Urban,152,1,B,23,17,1,0.79,21.12
2883,21,Famale,Rural,786,1,B,38,11,0,0.24,86.23
2884,42,Famale,Urban,209,0,C,42,17,2,0.95,165.78
2885,55,Famale,Rural,814,1,C,27,1,0,0.57,34.05
2886,32,Male,Rural,747,0,B,5,9,2,0.76,137.65
2887,38,Famale,Rural,103,1,C,7,14,0,0.09,10.69
2888,52,Male,Rural,766,1,C,7,15,1,0.49,30.85
2889,31,Famale,Rural,783,1,A,32,1,1,0.9,76.66
2890,53,Famale,Urban,969,0,B,18,2,1,0.88,25.88
2891,29,Famale,Rural,146,0,B,34,18,2,0.05,170.72
2892,34,Famale,Rural,193,0,C,9,18,1,0.3,174.17
2893,56,Male,Urban,659,0,B,19,6,2,0.44,153.56
2894,26,Male,Urban,851,1,B,42,8,0,0.17,56.07
2895,52,Famale,Rural,958,1,B,18,1,1,0.73,109.42
2896,30,Famale,Rural,312,0,C,18,15,0,0.18,45.0
2897,32,Famale,Urban,535,0,C,12,10,1,0.35,63.44
2898,35,Famale,Rural,951,0,C,12,4,0,0.66,108.04
2899,50,Famale,Urban,607,1,A,23,10,2,0.48,149.65
2900,23,Famale,Urban,935,0,B,36,11,1,0.74,27.98
2901,44,Famale,Rural,750,0,A,35,5,2,0.96,66.37
2902,40,Famale,Urban,304,1,C,33,9,2,0.12,186.06
2903,44,Male,Rural,480,0,A,45,5,0,0.71,91.53
2904,51,Male,Rural,172,1,B,15,11,1,0.23,188.39
2905,55,Male,Rural,615,1,B,49,3,2,0.41,198.37
2906,31,Famale,Urban,175,1,C,17,4,0,0.03,110.07
2907,53,Famale,Rural,940,1,C,31,10,0,0.14,64.73
2908,25,Famale,Urban,176,1,A,23,7,0,0.32,160.25
2909,52,Male,Rural,915,0,C,30,1,1,0.34,40.27
2910,36,Famale,Rural,867,0,A,41,6,1,0.9,57.89
2911,47,Male,Urban,509,1,B,13,8,0,0.74,159.13
2912,31,Famale,Rural,713,1,B,32,17,1,0.97,92.39
2913,37,Male,Rural,205,0,B,36,7,0,0.6,48.29
2914,42,Male,Urban,944,0,B,7,1,1,0.24,133.71
2915,57,Male,Urban,650,1,B,36,9,1,0.33,149.22
2916,41,Famale,Urban,575,0,A,9,11,0,0.32,33.76
2917,31,Male,Rural,925,0,B,12,19,0,0.33,62.63
2918,43,Famale,Urban,374,1,A,18,2,1,0.67,52.04
2919,55,Famale,Urban,187,0,B,7,11,0,0.53,82.17
2920,40,Famale,Rural,822,0,A,28,3,0,0.39,155.05
2921,39,Famale,Urban,980,0,A,17,17,0,0.15,145.6
2922,36,Famale,Rural,176,0,A,47,10,0,0.02,135.88
2923,20,Male,Rural,176,1,C,33,3,1,0.22,11.19
2924,59,Famale,Urban,541,0,A,12,3,2,0.11,37.01
2925,36,Famale,Rural,639,1,A,46,7,1,0.79,52.43
2926,26,Famale,Urban,344,0,B,35,2,0,0.11,61.67
2927,45,Famale,Urban,677,1,A,30,1,0,0.72,37.82
2928,37,Famale,Urban,877,1,A,22,7,1,0.39,87.96
2929,24,Male,Urban,481,0,C,22,11,0,0.07,24.28
2930,31,Male,Rural,816,1,B,11,6,1,0.81,152.5
2931,26,Famale,Rural,669,1,C,42,4,2,0.58,159.67
2932,36,Male,Urban,812,1,C,20,19,0,0.24,119.11
2933,31,Male,Urban,836,1,C,37,19,2,0.89,27.04
2934,55,Famale,Rural,241,1,A,7,14,2,0.05,179.12
2935,53,Male,Urban,992,0,C,42,3,0,0.2,193.47
2936,57,Famale,Rural,467,1,C,8,4,0,0.75,48.45
2937,34,Male,Urban,183,1,B,40,8,1,0.71,143.88
2938,47,Male,Rural,242,0,B,8,18,1,0.29,169.97
2939,26,Male,Rural,451,0,B,46,4,0,0.06,112.57
2940,50,Famale,Rural,644,1,B,13,11,1,0.86,71.43
2941,42,Male,Urban,251,0,C,44,16,2,0.31,100.93
2942,31,Male,Urban,257,0,B,21,3,2,0.2,107.33
2943,28,Famale,Urban,545,0,A,21,7,0,0.52,86.12
2944,52,Famale,Urban,752,0,C,37,2,1,0.91,186.67
2945,58,Male,Urban,862,0,B,24,1,0,0.04,151.34
2946,31,Famale,Rural,402,0,C,18,1,2,0.77,55.85
2947,47,Male,Rural,723,1,B,26,6,0,0.57,121.26
2948,58,Male,Rural,755,1,C,31,19,0,0.43,140.85
2949,21,Famale,Rural,549,0,B,47,7,0,0.74,36.63
2950,21,Famale,Rural,820,0,A,7,5,0,0.97,78.1
2951,45,Famale,Rural,323,1,B,28,18,2,0.23,182.05
2952,25,Male,Rural,142,0,C,34,13,0,0.14,117.76
2953,19,Famale,Urban,363,1,C,12,1,0,0.91,51.23
2954,58,Male,Rural,855,0,A,26,10,1,0.67,33.33
2955,39,Famale,Urban,102,1,C,29,9,0,0.44,108.46
2956,58,Male,Rural,736,1,A,14,17,1,0.57,114.06
2957,33,Famale,Rural,367,0,C,33,1,0,0.75,73.54
2958,46,Male,Urban,695,0,C,44,1,1,0.77,129.78
2959,47,Famale,Rural,115,0,A,5,7,0,0.92,23.05
2960,29,Male,Urban,433,0,C,25,4,1,0.43,37.58
2961,52,Famale,Rural,563,1,C,43,12,0,0.29,113.79
2962,28,Famale,Urban,158,0,A,28,16,0,0.64,21.74
2963,38,Male,Rural,276,1,B,13,14,1,0.42,177.37
2964,38,Famale,Urban,162,0,A,48,10,0,0.59,37.01
2965,22,Male,Urban,660,1,C,30,14,0,0.42,138.04
2966,37,Male,Rural,406,0,B,13,7,0,0.15,84.33
2967,54,Famale,Rural,345,0,B,24,4,0,0.47,85.96
2968,20,Male,Urban,388,1,B,39,2,2,0.69,155.33
2969,50,Famale,Rural,897,0,A,40,18,0,0.8,104.9
2970,26,Famale,Urban,431,0,B,46,16,2,0.49,147.87
2971,26,Male,Rural,626,0,B,40,9,2,0.17,105.99
2972,21,Famale,Urban,949,0,B,13,5,0,0.41,122.65
2973,52,Male,Rural,354,0,C,26,9,1,0.79,154.54
2974,34,Male,Urban,703,1,A,5,8,1,0.41,125.39
2975,51,Famale,Rural,609,0,A,9,16,0,0.7,126.97
2976,41,Famale,Urban,890,1,C,13,18,2,0.51,159.95
2977,49,Male,Urban,817,0,B,41,4,1,0.24,190.33
2978,18,Male,Rural,705,0,C,42,16,0,0.8,81.58
2979,25,Famale,Rural,836,1,C,23,4,0,0.08,119.65
2980,40,Famale,Urban,912,1,B,12,6,2,0.52,26.39
2981,57,Famale,Urban,929,1,B,46,3,1,0.21,78.17
2982,29,Famale,Urban,562,1,A,47,18,0,0.07,88.29
2983,29,Male,Urban,298,1,B,36,15,1,0.5,168.7
2984,32,Famale,Rural,370,0,C,17,8,0,0.5,107.54
2985,58,Male,Urban,845,1,C,24,18,0,0.71,148.9
2986,36,Male,Urban,657,1,B,40,3,0,0.74,13.61
2987,43,Famale,Urban,163,0,A,47,6,2,0.73,98.25
2988,46,Male,Rural,329,0,C,48,15,2,0.41,181.25
2989,39,Famale,Urban,348,1,B,41,12,2,0.63,52.62
2990,57,Male,Rural,345,1,A,34,5,1,0.58,15.99
2991,38,Famale,Rural,686,1,A,14,7,2,0.42,92.35
2992,55,Male,Rural,256,0,C,35,15,2,0.6,143.84
2993,37,Male,Rural,834,1,C,29,7,1,0.95,96.35
2994,46,Famale,Rural,801,0,A,33,13,1,0.19,97.4
2995,21,Famale,Rural,663,0,A,28,3,1,0.91,137.26
2996,24,Male,Rural,187,0,A,43,13,1,0.05,58.33
2997,45,Male,Urban,412,0,B,25,3,2,0.31,152.86
2998,45,Famale,Urban,950,1,C,45,2,2,0.29,39.09
2999,21,Male,Rural,165,0,A,13,4,1,0.63,85.19
3000,39,Famale,Urban,761,0,C,46,17,2,0.13,134.64
3001,29,Male,Urban,119,1,C,46,6,0,0.88,167.39
3002,20,Famale,Rural,132,0,C,6,11,2,0.83,160.39
3003,39,Male,Urban,939,1,A,8,6,0,0.65,147.12
3004,19,Famale,Rural,892,0,B,12,2,1,0.46,78.23
3005,41,Famale,Urban,657,1,A,36,17,1,0.93,33.24
3006,51,Male,Rural,172,0,C,18,3,2,0.83,51.2
3007,44,Famale,Rural,965,0,A,17,12,1,0.5,174.32
3008,58,Male,Urban,924,1,A,25,14,2,0.7,172.89
3009,18,Famale,Urban,442,0,C,28,2,2,0.57,190.8
3010,25,Famale,Rural,232,0,C,22,5,2,0.59,24.44
3011,40,Famale,Rural,154,1,A,49,10,2,0.33,111.99
3012,55,Male,Rural,160,0,A,44,10,0,0.46,133.25
3013,23,Famale,Urban,956,0,A,30,9,0,0.08,145.02
3014,39,Male,Urban,619,1,A,36,13,1,0.36,132.33
3015,42,Famale,Urban,371,1,B,48,10,0,0.7,156.3
3016,35,Male,Urban,345,1,A,37,6,1,0.95,78.3
3017,34,Male,Rural,275,1,B,35,11,1,0.96,44.09
3018,29,Male,Rural,727,1,C,22,4,2,0.56,48.87
3019,23,Famale,Rural,416,0,B,39,14,2,0.61,12.28
3020,43,Male,Rural,882,1,C,16,17,2,0.19,76.56
3021,44,Famale,Urban,804,0,B,29,2,2,0.7,27.43
3022,25,Male,Rural,761,1,C,49,10,2,0.07,71.08
3023,36,Male,Rural,230,0,A,35,3,2,0.28,129.36
3024,59,Male,Urban,201,0,B,14,7,0,0.67,179.95
3025,18,Male,Urban,409,1,B,38,7,1,0.31,169.53
3026,46,Famale,Rural,881,0,C,7,1,1,0.05,58.01
3027,52,Male,Urban,391,0,C,43,8,2,0.83,35.48
